player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
247802,/player/247802/giovanni-gonzalez/240002,24,2,2023-09-22,G. González,Giovanni Alessandro González Apud,"RWB, CB",71,71,1700000,15000,28,1994-09-20,173,73,453,Mallorca,53,La Liga,1,RCB,20,NA,2022-01-29,2024,60,Uruguay,NA,NA,NA,Right,3,3,1,High/Medium,Normal (170-185),No,3600000,NA,NA,72,43,60,63,67,71,67,28,59,67,31,61,57,55,65,60,73,71,76,65,79,67,72,88,68,49,57,68,59,38,51,59,69,66,69,5,12,13,14,9,NA,56+2,56+2,56+2,59,57,57,57,59,57+2,57+2,57+2,62+2,61+2,61+2,61+2,62+2,69+2,66+2,66+2,66+2,69+2,69+2,66+2,66+2,66+2,69+2,16+2
247819,/player/247819/nico-schlotterbeck/240002,24,2,2023-09-22,N. Schlotterbeck,Nico Schlotterbeck,CB,83,88,49500000,51000,23,1999-12-01,191,90,22,Borussia Dortmund,19,Bundesliga,1,SUB,4,NA,2022-07-01,2027,21,Germany,1337,SUB,24,Left,2,3,3,High/High,Normal (185+),Yes,87900000,NA,"Power Header, Long Ball Pass, Jockey, Block, Intercept, Slide Tackle, Aerial",78,58,67,73,85,82,48,51,85,77,51,73,49,38,81,72,79,77,68,83,66,75,93,73,84,63,83,83,58,68,38,77,84,87,82,8,10,8,14,13,NA,70+3,70+3,70+3,68,70,70,70,68,71+3,71+3,71+3,70+3,74+3,74+3,74+3,70+3,76+3,80+3,80+3,80+3,76+3,78+3,83+3,83+3,83+3,78+3,19+3
247827,/player/247827/michael-olise/240002,24,2,2023-09-22,M. Olise,Michael Olise,RW,78,84,22500000,35000,21,2001-12-12,189,73,1799,Crystal Palace,13,Premier League,1,RES,7,NA,2021-07-08,2027,18,France,NA,NA,NA,Left,2,4,1,Medium/Medium,Lean (185+),Yes,47300000,#Acrobat,"Finesse Shot, Dead Ball, Long Ball Pass, Technical, Flair, Trivela",80,70,77,83,50,56,77,71,36,78,58,83,78,70,76,82,81,79,91,73,86,74,55,68,46,68,66,48,69,78,67,74,52,56,46,9,11,9,10,10,NA,69+2,69+2,69+2,78,76,76,76,78,78+2,78+2,78+2,77+2,74+2,74+2,74+2,77+2,66+2,65+2,65+2,65+2,66+2,63+2,55+2,55+2,55+2,63+2,17+2
247832,/player/247832/thierry-rendall-correia/240002,24,2,2023-09-22,Thierry Correia,Thierry Rendall Correia,"RB, RM",77,83,15500000,26000,24,1999-03-09,176,69,461,Valencia,53,La Liga,1,RB,12,NA,2019-09-02,2026,38,Portugal,NA,NA,NA,Right,4,3,1,High/Medium,Normal (170-185),Yes,35700000,#Speedster,"Intercept, Anticipate, Bruiser, Rapid, Quick Step",90,49,68,75,72,70,74,43,58,72,52,76,74,42,62,73,88,92,75,75,72,55,78,71,69,54,70,72,65,64,46,72,73,76,74,10,15,6,6,7,NA,64+2,64+2,64+2,71,68,68,68,71,69+2,69+2,69+2,72+2,69+2,69+2,69+2,72+2,75+2,71+2,71+2,71+2,75+2,75+2,72+2,72+2,72+2,75+2,17+2
247851,/player/247851/bruno-guimaraes-moura/240002,24,2,2023-09-22,Bruno Guimarães,Bruno Guimarães Rodriguez Moura,"CM, CDM",84,87,55500000,145000,25,1997-11-16,182,74,13,Newcastle United,13,Premier League,1,CM,39,NA,2022-01-31,2026,54,Brazil,NA,NA,NA,Right,2,3,2,High/High,Lean (170-185),Yes,109600000,"#Playmaker, #Engine, #Complete midfielder","Pinged Pass, Long Ball Pass, Flair, Press Proven, Trivela",71,74,81,84,80,81,70,72,64,87,66,85,79,62,85,85,69,72,77,85,83,78,76,87,78,77,84,84,78,86,65,87,80,84,79,7,11,15,11,11,NA,77+2,77+2,77+2,80,80,80,80,80,82+2,82+2,82+2,81+2,84+2,84+2,84+2,81+2,81+2,84+2,84+2,84+2,81+2,80+2,80+2,80+2,80+2,80+2,19+2
248148,/player/248148/martin-zubimendi-ibanez/240002,24,2,2023-09-22,Zubimendi,Martín Zubimendi Ibáñez,"CDM, CM",80,85,29000000,31000,24,1999-02-02,181,74,457,Real Sociedad,53,La Liga,1,CDM,4,NA,2018-07-01,2027,45,Spain,1362,SUB,5,Right,4,3,1,Medium/Medium,Normal (170-185),Yes,63100000,NA,Trivela,64,65,74,75,78,71,65,67,65,80,49,72,67,47,78,79,66,63,72,84,75,61,71,79,68,69,70,83,79,76,45,81,77,80,77,7,6,12,14,13,NA,71+2,71+2,71+2,73,74,74,74,73,76+2,76+2,76+2,74+2,78+2,78+2,78+2,74+2,76+2,79+2,79+2,79+2,76+2,76+2,76+2,76+2,76+2,76+2,18+2
248165,/player/248165/andrei-ratiu/240002,24,2,2023-09-22,A. Rațiu,Andrei Florin Rațiu,RB,69,74,1900000,8000,25,1998-06-20,183,72,480,Rayo Vallecano,53,La Liga,1,SUB,2,NA,2023-08-26,2028,39,Romania,1356,SUB,2,Right,3,2,1,High/Medium,Normal (170-185),No,4100000,NA,"Block, Long Throw",72,56,64,66,67,66,69,54,73,68,59,66,69,45,61,67,74,71,70,65,58,61,79,68,63,59,67,64,68,58,36,54,65,68,66,9,11,12,11,12,NA,64+2,64+2,64+2,66,65,65,65,66,65+2,65+2,65+2,66+2,64+2,64+2,64+2,66+2,67+2,65+2,65+2,65+2,67+2,67+2,67+2,67+2,67+2,67+2,17+2
248171,/player/248171/davide-bettella/240002,24,2,2023-09-22,D. Bettella,Davide Bettella,CB,65,76,1500000,9000,23,2000-04-07,185,75,111811,Monza,31,Serie A,1,SUB,18,NA,2022-07-01,2027,27,Italy,NA,NA,NA,Right,3,2,1,Low/Medium,Lean (185+),No,2900000,NA,NA,60,35,47,50,67,60,35,28,67,58,30,48,35,33,50,50,58,61,51,62,57,54,68,42,66,30,65,65,38,42,40,56,65,69,67,8,10,11,6,10,NA,48+2,48+2,48+2,47,48,48,48,47,48+2,48+2,48+2,48+2,50+2,50+2,50+2,48+2,56+2,59+2,59+2,59+2,56+2,59+2,65+2,65+2,65+2,59+2,15+2
248243,/player/248243/eduardo-camavinga/240002,24,2,2023-09-22,E. Camavinga,Eduardo Celmi Camavinga,"CDM, CM, LB",82,89,56500000,110000,20,2002-11-10,182,68,243,Real Madrid,53,La Liga,1,LCM,12,NA,2021-09-01,2027,18,France,1335,SUB,21,Left,3,4,3,High/High,Lean (170-185),Yes,127100000,NA,"Jockey, Block, Bruiser, Technical, Flair",79,66,80,82,76,80,76,62,64,85,59,80,72,59,84,86,78,79,81,79,79,73,81,81,80,69,78,77,73,77,62,82,75,80,79,12,6,8,12,12,NA,73+3,73+3,73+3,78,77,77,77,78,79+3,79+3,79+3,79+3,80+3,80+3,80+3,79+3,80+3,81+3,81+3,81+3,80+3,79+3,78+3,78+3,78+3,79+3,18+3
248254,/player/248254/sebastian-soto/240002,24,2,2023-09-22,S. Soto,Sebastian Guerra Soto,ST,63,70,975000,2000,22,2000-07-28,183,75,1787,Austria Klagenfurt,80,Bundesliga,1,SUB,11,NA,2022-08-25,2025,95,United States,NA,NA,NA,Right,3,2,1,Medium/Medium,Lean (170-185),No,1600000,NA,NA,69,64,45,63,22,60,41,68,60,50,61,61,47,37,37,63,66,71,73,63,69,63,69,54,66,58,49,17,64,50,58,56,22,15,17,9,13,13,12,8,NA,63+2,63+2,63+2,60,61,61,61,60,59+2,59+2,59+2,57+2,50+2,50+2,50+2,57+2,41+2,39+2,39+2,39+2,41+2,39+2,37+2,37+2,37+2,39+2,16+2
248356,/player/248356/thierno-ballo/240002,24,2,2023-09-22,T. Ballo,Thierno Mamadou Lamarana Ballo,"CAM, RM, CM",66,75,1900000,3000,21,2002-01-02,172,60,111822,Wolfsberger AC,80,Bundesliga,1,RM,11,NA,2022-07-11,2024,4,Austria,NA,NA,NA,Right,3,4,1,Medium/Medium,Lean (170-185),Yes,3100000,NA,"Finesse Shot, Technical, Flair",78,59,60,73,50,48,55,57,42,65,54,73,62,50,58,70,83,74,84,60,83,62,48,67,34,62,59,54,63,62,54,62,46,54,48,14,12,12,6,8,NA,61+2,61+2,61+2,67,66,66,66,67,66+2,66+2,66+2,66+2,63+2,63+2,63+2,66+2,60+2,57+2,57+2,57+2,60+2,58+2,51+2,51+2,51+2,58+2,16+2
248385,/player/248385/roberto-piccoli/240002,24,2,2023-09-22,R. Piccoli,Roberto Piccoli,ST,69,79,3200000,19000,22,2001-01-27,190,83,347,Lecce,31,Serie A,1,SUB,91,Atalanta,NA,2024,27,Italy,NA,NA,NA,Right,3,2,1,Medium/Medium,Normal (185+),No,NA,NA,NA,72,68,50,63,34,66,42,71,72,59,59,61,41,45,40,67,66,77,56,75,59,68,76,61,69,66,62,25,73,53,57,64,23,38,34,14,13,13,10,11,NA,69+2,69+2,69+2,64,67,67,67,64,63+2,63+2,63+2,62+2,57+2,57+2,57+2,62+2,49+2,48+2,48+2,48+2,49+2,49+2,48+2,48+2,48+2,49+2,19+2
248465,/player/248465/ian-maatsen/240002,24,2,2023-09-22,I. Maatsen,Ian Ethan Maatsen,"LB, LWB",74,83,9000000,47000,21,2002-03-10,168,57,5,Chelsea,13,Premier League,1,SUB,29,NA,2018-09-25,2024,34,Netherlands,NA,NA,NA,Left,4,2,1,High/Medium,Lean (170-),No,18900000,NA,"Slide Tackle, Rapid",83,58,68,75,68,64,72,56,58,71,46,75,67,62,64,73,85,82,81,69,86,65,69,76,53,59,76,68,65,65,45,70,68,72,70,9,10,12,15,9,NA,65+2,65+2,65+2,71,69,69,69,71,70+2,70+2,70+2,72+2,69+2,69+2,69+2,72+2,72+2,69+2,69+2,69+2,72+2,72+2,68+2,68+2,68+2,72+2,17+2
248470,/player/248470/johannes-handl/240002,24,2,2023-09-22,J. Handl,Johannes Handl,CB,69,73,1700000,7000,25,1998-05-07,196,86,256,Austria Wien,80,Bundesliga,1,RCB,46,NA,2019-07-01,2026,4,Austria,NA,NA,NA,Right,4,2,1,Medium/High,Lean (185+),No,2600000,"#Aerial threat, #Strength",Intercept,56,30,44,45,68,78,33,23,78,55,31,39,31,22,46,52,46,64,41,66,32,45,84,65,90,32,64,68,22,41,34,52,66,67,65,11,9,12,10,5,NA,46+2,46+2,46+2,42,43,43,43,42,44+2,44+2,44+2,45+2,50+2,50+2,50+2,45+2,58+2,61+2,61+2,61+2,58+2,61+2,69+2,69+2,69+2,61+2,15+2
248471,/player/248471/matthaus-taferner/240002,24,2,2023-09-22,M. Taferner,Matthäus Taferner,CM,67,72,1600000,4000,22,2001-01-30,170,60,15040,WSG Tirol,80,Bundesliga,1,SUB,30,NA,2023-08-10,2025,4,Austria,NA,NA,NA,Right,3,3,1,Medium/Medium,Lean (170-),No,2400000,NA,NA,73,60,65,71,59,57,62,56,41,66,58,70,61,58,65,67,72,73,83,64,89,65,45,82,41,64,68,63,65,69,54,64,58,64,58,13,6,10,6,11,NA,61+2,61+2,61+2,67,66,66,66,67,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,66+2,64+2,64+2,64+2,66+2,64+2,58+2,58+2,58+2,64+2,15+2
248484,/player/248484/nathan-collins/240002,24,2,2023-09-22,N. Collins,Nathan Michael Collins,"CB, RB",76,83,14000000,38000,22,2001-04-30,193,81,1925,Brentford,13,Premier League,1,SUB,22,NA,2023-07-04,2029,25,Republic of Ireland,1355,RCB,12,Right,3,2,1,Medium/High,Normal (185+),No,29400000,NA,Anticipate,67,30,55,62,77,76,50,29,75,68,22,62,39,25,66,66,59,73,46,76,47,46,79,72,78,19,76,76,24,39,35,74,77,78,76,9,10,6,13,9,NA,52+2,52+2,52+2,53,52,52,52,53,53+2,53+2,53+2,57+2,60+2,60+2,60+2,57+2,70+2,72+2,72+2,72+2,70+2,71+2,76+2,76+2,76+2,71+2,17+2
248550,/player/248550/daniel-vivian-moreno/240002,24,2,2023-09-22,Vivian,Daniel Vivian Moreno,CB,79,84,24000000,25000,23,1999-07-05,183,83,448,Athletic Club,53,La Liga,1,RCB,3,NA,2019-07-01,2026,45,Spain,NA,NA,NA,Right,2,2,1,High/Medium,Normal (170-185),Yes,52200000,NA,Power Header,75,48,56,62,80,78,46,48,76,70,46,52,28,22,68,70,73,77,64,81,71,62,86,73,80,33,79,79,30,46,67,65,82,81,79,9,8,12,10,8,NA,60+2,60+2,60+2,57,58,58,58,57,58+2,58+2,58+2,60+2,63+2,63+2,63+2,60+2,72+2,75+2,75+2,75+2,72+2,74+2,79+2,79+2,79+2,74+2,17+2
248564,/player/248564/zakaria-aboukhlal/240002,24,2,2023-09-22,Z. Aboukhlal,Zakaria Aboukhlal,"RM, LM",75,81,9000000,19000,23,2000-02-18,179,73,1809,Toulouse,16,Ligue 1,1,RM,7,NA,2022-07-02,2026,129,Morocco,111111,SUB,14,Left,5,4,1,High/Medium,Normal (170-185),No,19800000,NA,"Technical, Flair, Quick Step, Trivela",85,72,69,75,41,76,66,75,49,73,55,76,70,52,63,73,86,84,85,71,75,74,74,90,72,70,68,20,72,71,65,68,53,44,34,10,6,10,5,12,NA,72+2,72+2,72+2,75,74,74,74,75,74+2,74+2,74+2,74+2,68+2,68+2,68+2,74+2,61+2,58+2,58+2,58+2,61+2,57+2,52+2,52+2,52+2,57+2,15+2
248573,/player/248573/junior-dina-ebimbe/240002,24,2,2023-09-22,J. Dina Ebimbe,Eric Junior Dina Ebimbe,"RM, CM, RWB",75,80,8500000,28000,22,2000-11-21,184,80,1824,Eintracht Frankfurt,19,Bundesliga,1,LF,26,NA,2023-07-01,2027,18,France,NA,NA,NA,Right,3,3,1,Medium/Medium,Normal (170-185),Yes,15100000,NA,"Anticipate, Rapid",83,60,71,75,69,76,65,58,59,78,51,75,59,49,71,77,84,83,77,74,74,71,81,80,76,57,70,74,64,71,57,70,70,70,61,6,11,14,12,5,NA,69+2,69+2,69+2,72,71,71,71,72,73+2,73+2,73+2,74+2,73+2,73+2,73+2,74+2,73+2,73+2,73+2,73+2,73+2,72+2,71+2,71+2,71+2,72+2,16+2
248695,/player/248695/wesley-fofana/240002,24,2,2023-09-22,W. Fofana,Wesley Fofana,CB,79,86,33000000,80000,22,2000-12-17,190,76,5,Chelsea,13,Premier League,1,RES,33,NA,2022-08-31,2028,18,France,1335,SUB,17,Right,3,2,1,Medium/High,Lean (185+),Yes,69300000,NA,"Jockey, Intercept, Slide Tackle",73,37,55,66,81,77,39,29,74,70,40,65,39,38,66,67,64,80,61,76,57,48,81,65,80,37,81,84,42,47,48,70,79,82,80,14,12,9,14,6,NA,56+2,56+2,56+2,57,57,57,57,57,59+2,59+2,59+2,60+2,63+2,63+2,63+2,60+2,71+2,74+2,74+2,74+2,71+2,73+2,79+2,79+2,79+2,73+2,18+2
248698,/player/248698/valeriy-bondar/240002,24,2,2023-09-22,V. Bondar,Valeriy Bondar,CB,72,78,3400000,600,24,1999-02-27,185,76,101059,Shakhtar Donetsk,332,Premier League,1,SUB,5,NA,2017-07-01,2027,49,Ukraine,NA,NA,NA,Right,2,2,1,Medium/Medium,Normal (185+),No,8200000,NA,NA,71,32,51,53,74,73,56,20,68,67,28,39,42,24,42,63,68,73,67,69,77,58,76,73,75,34,66,72,32,33,26,59,77,75,70,10,10,9,15,6,NA,50+2,50+2,50+2,50,49,49,49,50,49+2,49+2,49+2,53+2,54+2,54+2,54+2,53+2,68+2,66+2,66+2,66+2,68+2,70+2,72+2,72+2,72+2,70+2,17+2
248729,/player/248729/gustav-isaksen/240002,24,2,2023-09-22,G. Isaksen,Gustav Tang Isaksen,"RW, ST, CF",74,82,9500000,35000,22,2001-04-19,178,65,46,Lazio,31,Serie A,1,SUB,18,NA,2023-08-07,2025,13,Denmark,NA,NA,NA,Left,3,3,1,High/Medium,Lean (170-185),No,18100000,NA,"Rapid, Flair, Quick Step",89,70,65,77,40,51,59,73,55,70,61,77,70,44,61,75,86,92,85,73,80,71,60,81,35,68,52,35,74,67,53,69,42,40,29,7,5,15,7,6,NA,71+2,71+2,71+2,74,74,74,74,74,73+2,73+2,73+2,74+2,68+2,68+2,68+2,74+2,60+2,55+2,55+2,55+2,60+2,57+2,47+2,47+2,47+2,57+2,14+2
248732,/player/248732/karl-hein/240002,24,2,2023-09-22,K. Hein,Karl Jakob Hein,GK,64,74,1100000,9000,21,2002-04-13,193,76,1,Arsenal,13,Premier League,1,RES,31,NA,2019-05-09,2026,208,Estonia,NA,NA,NA,Right,3,1,1,Medium/Medium,Lean (185+),No,2300000,NA,Far Throw,NA,NA,NA,NA,NA,NA,10,8,17,25,6,10,13,12,21,12,33,38,36,62,31,42,55,40,57,7,18,12,6,32,18,26,9,16,15,61,63,56,64,66,35,23+2,23+2,23+2,20,22,22,22,20,22+2,22+2,22+2,22+2,23+2,23+2,23+2,22+2,23+2,23+2,23+2,23+2,23+2,23+2,23+2,23+2,23+2,23+2,63+2
248805,/player/248805/sergio-camello-perez/240002,24,2,2023-09-22,Sergio Camello,Sergio Camello Pérez,ST,75,85,12500000,18000,22,2001-02-10,177,69,480,Rayo Vallecano,53,La Liga,1,SUB,34,NA,2023-08-17,2027,45,Spain,NA,NA,NA,Right,4,4,1,Medium/Medium,Lean (170-185),Yes,28800000,NA,Technical,70,76,66,77,28,57,48,77,72,75,71,78,68,58,58,79,69,71,68,80,72,75,72,66,56,76,42,23,79,76,63,75,33,18,13,13,8,13,11,11,NA,75+2,75+2,75+2,74,77,77,77,74,76+2,76+2,76+2,72+2,68+2,68+2,68+2,72+2,51+2,50+2,50+2,50+2,51+2,47+2,42+2,42+2,42+2,47+2,18+2
248808,/player/248808/aaron-hickey/240002,24,2,2023-09-22,A. Hickey,Aaron Buchanan Hickey,"RB, RWB, LB",76,82,11500000,32000,21,2002-06-10,185,72,1925,Brentford,13,Premier League,1,RB,2,NA,2022-07-09,2026,42,Scotland,1359,RWB,22,Right,5,2,1,High/High,Lean (185+),No,24200000,NA,NA,75,55,70,75,73,68,73,48,62,76,56,78,62,40,69,75,75,75,71,71,64,64,70,78,59,61,78,69,59,67,48,72,75,76,74,13,14,8,13,5,NA,64+2,64+2,64+2,70,68,68,68,70,70+2,70+2,70+2,71+2,71+2,71+2,71+2,71+2,74+2,73+2,73+2,73+2,74+2,74+2,71+2,71+2,71+2,74+2,18+2
248820,/player/248820/mateu-jaume-morey-bauza/240002,24,2,2023-09-22,Mateu Morey,Mateu Jaume Morey Bauzá,"RB, RM",71,78,3600000,19000,23,2000-03-02,173,67,22,Borussia Dortmund,19,Bundesliga,1,RES,2,NA,2019-07-01,2024,45,Spain,NA,NA,NA,Right,3,3,1,Medium/Medium,Normal (170-185),Yes,6800000,NA,NA,71,46,67,75,68,56,71,49,41,75,39,75,63,40,64,75,77,66,80,72,84,51,56,49,52,32,75,75,62,59,38,63,69,69,73,6,13,7,7,5,NA,59+2,59+2,59+2,68,65,65,65,68,67+2,67+2,67+2,68+2,66+2,66+2,66+2,68+2,70+2,69+2,69+2,69+2,70+2,69+2,66+2,66+2,66+2,69+2,15+2
248823,/player/248823/simon-straudi/240002,24,2,2023-09-22,S. Straudi,Simon Straudi,"RM, RWB",64,69,875000,2000,24,1999-01-27,176,73,1787,Austria Klagenfurt,80,Bundesliga,1,SUB,17,NA,2022-07-07,2024,27,Italy,NA,NA,NA,Right,3,3,1,Medium/High,Normal (170-185),No,1300000,NA,NA,70,51,62,66,62,59,63,51,58,64,50,66,60,41,61,62,72,68,73,65,76,56,67,55,58,46,63,64,55,63,46,58,60,64,62,14,10,9,15,5,NA,59+2,59+2,59+2,62,61,61,61,62,62+2,62+2,62+2,63+2,61+2,61+2,61+2,63+2,63+2,62+2,62+2,62+2,63+2,63+2,62+2,62+2,62+2,63+2,17+2
248878,/player/248878/luca-kilian/240002,24,2,2023-09-22,L. Kilian,Luca Jannis Kilian,CB,72,76,3000000,15000,23,1999-09-01,192,91,31,FC Köln,19,Bundesliga,1,SUB,15,NA,2022-05-17,2025,21,Germany,NA,NA,NA,Right,3,2,1,Medium/Medium,Normal (185+),Yes,5600000,NA,"Block, Anticipate",69,39,56,54,72,77,48,36,74,67,29,48,31,35,61,59,68,69,50,71,47,56,78,66,85,33,72,72,33,52,36,69,70,72,71,10,8,11,9,11,NA,54+2,54+2,54+2,53,53,53,53,53,54+2,54+2,54+2,56+2,59+2,59+2,59+2,56+2,65+2,68+2,68+2,68+2,65+2,67+2,72+2,72+2,72+2,67+2,16+2
250723,/player/250723/kouadio-manu-kone/240002,24,2,2023-09-22,K. Koné,Emmanuel Kouadio Koné,CM,77,85,23500000,25000,22,2001-05-17,185,80,23,Borussia Mönchengladbach,19,Bundesliga,1,SUB,17,NA,2021-01-21,2025,18,France,NA,NA,NA,Right,3,4,2,Medium/Medium,Lean (185+),Yes,44700000,NA,"Tiki Taka, Slide Tackle, Technical, Flair",73,70,74,82,69,75,70,71,68,78,55,84,70,50,77,82,76,71,78,75,77,74,80,75,75,72,74,70,69,78,54,77,64,74,70,11,10,11,9,10,NA,74+2,74+2,74+2,76,76,76,76,76,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,73+2,74+2,74+2,74+2,73+2,72+2,72+2,72+2,72+2,72+2,17+2
250724,/player/250724/nathan-ngoumou/240002,24,2,2023-09-22,N. Ngoumou,Nathan N'Goumou Minpole,RM,71,79,4200000,15000,23,2000-03-14,185,75,23,Borussia Mönchengladbach,19,Bundesliga,1,LM,19,NA,2022-08-30,2027,18,France,NA,NA,NA,Right,2,3,1,Medium/Medium,Lean (185+),No,8000000,NA,Rapid,88,65,64,69,33,60,66,67,46,67,65,70,62,47,60,70,83,92,67,69,63,66,66,70,59,59,46,17,71,63,66,67,41,31,34,9,11,9,12,11,NA,67+2,67+2,67+2,70,70,70,70,70,68+2,68+2,68+2,70+2,62+2,62+2,62+2,70+2,56+2,50+2,50+2,50+2,56+2,53+2,44+2,44+2,44+2,53+2,17+2
250725,/player/250725/moussa-diarra/240002,24,2,2023-09-22,M. Diarra,Moussa Diarra,"LB, CB, CM",71,81,4000000,12000,22,2000-11-10,185,73,1809,Toulouse,16,Ligue 1,1,SUB,23,NA,2019-04-21,2024,126,Mali,NA,NA,NA,Left,2,2,1,Medium/Medium,Lean (185+),No,8800000,NA,NA,67,32,57,62,71,73,58,30,65,69,28,61,48,34,53,62,68,66,61,69,63,26,74,74,71,33,74,72,54,47,43,55,70,74,70,6,10,6,8,11,NA,52+2,52+2,52+2,57,55,55,55,57,57+2,57+2,57+2,60+2,60+2,60+2,60+2,60+2,68+2,68+2,68+2,68+2,68+2,69+2,70+2,70+2,70+2,69+2,15+2
250780,/player/250780/david-gugganig/240002,24,2,2023-09-22,D. Gugganig,David Gugganig,CB,65,68,825000,3000,26,1997-02-10,192,65,15040,WSG Tirol,80,Bundesliga,1,RCB,3,NA,2023-07-31,2025,4,Austria,NA,NA,NA,Left,2,2,1,Medium/Medium,Lean (185+),No,1300000,NA,Slide Tackle,50,36,48,46,66,67,46,30,70,60,29,37,29,28,55,52,50,50,52,60,52,50,68,62,70,39,64,65,26,35,33,62,65,67,63,13,12,11,5,8,NA,46+2,46+2,46+2,44,44,44,44,44,45+2,45+2,45+2,46+2,51+2,51+2,51+2,46+2,58+2,61+2,61+2,61+2,58+2,60+2,65+2,65+2,65+2,60+2,15+2
250781,/player/250781/ferdinand-oswald/240002,24,2,2023-09-22,F. Oswald,Ferdinand Oswald,GK,67,67,500000,3000,32,1990-10-05,184,77,15040,WSG Tirol,80,Bundesliga,1,SUB,25,NA,2014-07-01,2024,21,Germany,NA,NA,NA,Right,4,1,1,Medium/Medium,Normal (170-185),No,725000,NA,Footwork,NA,NA,NA,NA,NA,NA,12,7,13,27,6,14,13,14,21,10,23,23,25,60,45,47,62,17,77,5,24,8,7,29,19,27,9,10,14,69,67,62,68,66,23,22+2,22+2,22+2,18,20,20,20,18,20+2,20+2,20+2,20+2,21+2,21+2,21+2,20+2,18+2,21+2,21+2,21+2,18+2,18+2,23+2,23+2,23+2,18+2,66+1
250789,/player/250789/dilane-bakwa/240002,24,2,2023-09-22,D. Bakwa,Dilane Bakwa,"RW, LM, RM",69,81,3400000,9000,20,2002-08-26,179,77,76,Strasbourg,16,Ligue 1,1,SUB,26,NA,2023-08-08,2027,18,France,NA,NA,NA,Right,3,3,1,Medium/Medium,Normal (170-185),No,7500000,NA,Technical,86,62,62,71,30,62,57,67,44,67,52,72,65,47,54,70,81,90,80,64,71,59,66,74,69,58,30,35,63,66,59,65,27,26,28,7,12,15,6,5,NA,65+2,65+2,65+2,69,68,68,68,69,68+2,68+2,68+2,69+2,62+2,62+2,62+2,69+2,54+2,49+2,49+2,49+2,54+2,51+2,42+2,42+2,42+2,51+2,14+2
250830,/player/250830/imari-samuels/240002,24,2,2023-09-22,I. Samuels,Imari Narain Samuels,LB,55,72,325000,6000,20,2003-02-05,187,73,1808,Brighton & Hove Albion,13,Premier League,1,RES,43,NA,2022-08-05,2024,14,England,NA,NA,NA,Left,2,2,1,Medium/Medium,Lean (185+),No,821000,NA,NA,60,27,44,55,52,55,52,23,44,50,23,59,30,31,36,47,62,58,58,54,68,25,49,54,57,29,53,52,47,36,40,40,51,55,54,11,7,7,7,10,NA,42+2,42+2,42+2,48,45,45,45,48,46+2,46+2,46+2,49+2,46+2,46+2,46+2,49+2,53+2,50+2,50+2,50+2,53+2,53+2,52+2,52+2,52+2,53+2,14+2
250854,/player/250854/rasmus-carstensen/240002,24,2,2023-09-22,R. Carstensen,Rasmus Carstensen,RB,70,77,3100000,7000,22,2000-11-10,183,76,31,FC Köln,19,Bundesliga,1,SUB,18,Genk,NA,2024,13,Denmark,NA,NA,NA,Right,3,3,1,High/Medium,Lean (170-185),No,NA,NA,"Technical, Flair",80,48,63,68,63,70,69,45,48,67,40,65,60,45,65,69,78,82,77,62,72,58,67,84,64,45,67,59,64,56,35,63,65,68,64,9,13,8,8,9,NA,59+2,59+2,59+2,65,62,62,62,65,63+2,63+2,63+2,67+2,64+2,64+2,64+2,67+2,69+2,66+2,66+2,66+2,69+2,68+2,63+2,63+2,63+2,68+2,15+2
